id,crid,is_officer_complaint,disciplined,gender,race,rank,current_salary,allegation_count,discipline_count,honorable_mention_count,major_award_count,civilian_compliment_count
3445,308844,true,true,F,Black,Police Officer,79152,23,7,3,0,0
3447,1061459,true,true,M,Black,Police Officer,95106,67,4,1,0,5
3454,307389,true,true,M,White,Police Officer,70656,51,1,2,0,0
3464,271875,true,true,M,Black,Police Officer,66006,12,4,1,0,0
3472,1063847,true,true,M,White,Police Officer,96060,16,2,0,1,1
3482,1050290,true,true,F,White,Police Officer,86130,33,6,4,0,1
3494,1005007,true,true,M,Black,Police Officer,86130,33,5,6,0,0
3497,1053605,true,true,M,Black,Lieutenant of Police,107988,16,3,16,0,6
3518,277981,true,true,M,White,Police Officer,93354,13,3,21,0,1
3521,1019599,true,true,M,White,Police Officer,83604,3,2,1,0,0
3526,1028193,true,true,M,Hispanic,Police Officer,87006,7,2,55,0,3
3556,267840,true,true,F,Black,Police Officer / Mounted Patrol Officer,100980,16,3,4,0,2
3558,273165,true,true,M,Hispanic,Police Officer,93354,34,2,146,2,10
3571,1012881,true,true,M,White,Police Officer Assigned Traffic Specialist,98052,8,1,9,0,3
3577,309637,true,true,F,Black,Police Officer,83706,21,8,1,0,0
3580,264464,true,true,M,White,Lieutenant of Police,,25,3,0,0,0
3585,1035430,true,true,M,White,Police Officer as Detective,84810,6,1,0,0,0
3616,1086560,true,true,M,White,Police Officer,93354,47,4,31,0,4
3618,265581,true,true,M,White,Sergeant of Police,99756,42,8,49,0,8
3626,264655,true,true,M,White,Sergeant of Police,99960,7,1,4,0,3
3637,279990,true,true,M,White,Police Officer Assigned Evidence Technician,90540,24,4,35,0,4
3642,276826,true,true,M,Hispanic,Police Officer,90024,22,2,15,0,5
3643,1077410,true,true,M,Hispanic,Police Officer,93354,13,3,5,0,4
3647,1039318,true,true,F,Black,Police Officer,74628,11,1,6,0,0
3658,277140,true,true,M,Black,Police Officer,55764,5,2,3,0,0
3663,298990,true,true,M,Black,Police Officer,69264,39,5,0,0,0
3665,1059496,true,true,M,Black,Police Officer,84054,14,4,6,0,2
3666,1063633,true,true,M,Black,Captain of Police,,19,2,4,0,4
3667,278952,true,true,M,Black,Police Officer,93354,18,2,39,0,1
3676,291572,true,true,M,White,Police Officer,93354,4,1,5,0,3
3690,1057974,true,true,M,White,Police Officer,80724,42,7,2,0,0
3703,277648,true,true,M,Black,Police Officer,75816,10,1,0,0,4
3711,1074520,true,true,M,Hispanic,Police Officer,90024,14,2,52,1,2
3712,260547,true,true,F,Black,Police Officer,90024,15,3,12,0,1
3720,1057865,true,true,F,Hispanic,Lieutenant of Police,84630,6,2,10,0,2
3726,286413,true,true,M,Black,Police Officer,58572,28,1,4,0,0
3729,1021122,true,true,M,Hispanic,Police Officer,87006,17,1,27,0,2
3739,288990,true,true,F,White,Police Officer as Detective,97440,7,1,44,0,6
3753,310585,true,true,M,White,Police Officer,75726,22,4,15,0,0
3754,1057817,true,true,M,White,Police Officer,,2,1,5,0,6
3761,293422,true,true,M,White,Sergeant of Police,104628,72,2,73,0,6
3764,288177,true,true,M,White,Police Officer,90024,90,2,57,0,2
3767,301171,true,true,M,Black,Police Officer / Field Training Officer,94524,25,1,46,0,3
3771,1058455,true,true,M,Black,Police Officer,96060,47,5,12,0,13
3775,1039407,true,true,F,White,Police Officer,87006,11,1,41,0,1
3784,1030848,true,true,M,Hispanic,Police Officer as Detective,91338,14,1,76,0,3
3785,1055529,true,true,F,White,Sergeant of Police,101442,6,1,90,0,1
3788,302107,true,true,M,White,Police Officer,64926,3,2,0,0,4
3791,1035699,true,true,M,Hispanic,Police Officer,96060,31,2,38,0,2
3802,1070900,true,true,M,White,Police Officer as Detective,84054,14,2,132,0,1
3811,1015464,true,true,M,Black,Police Officer / Field Training Officer,94524,12,3,24,0,3
3814,1051325,true,true,M,Hispanic,Police Officer,89130,20,1,12,0,5
3824,1043536,true,true,M,White,Police Officer,87006,26,1,78,2,7
3825,1004774,true,true,M,White,Police Officer,90024,16,1,71,0,9
3836,276523,true,true,F,Black,Police Officer as Detective,93192,15,3,5,0,1
3861,1018145,true,true,F,Hispanic,Police Officer,92430,11,2,11,0,4
3869,1009827,true,true,M,White,Police Officer as Detective,103932,6,1,1,0,1
3878,1043472,true,true,F,Hispanic,Police Officer,90024,6,1,4,0,2
3884,1056013,true,true,F,Hispanic,Police Officer,87006,8,1,22,0,0
3904,1012910,true,true,M,White,Sergeant of Police,87534,7,3,2,0,0
3909,1009142,true,true,M,Black,Sergeant of Police,87006,15,1,50,0,6
3910,313545,true,true,F,Hispanic,Police Officer,89718,23,2,13,1,7
3927,303490,true,true,M,White,Police Officer as Detective,84402,40,1,1,0,1
3940,1002796,true,true,M,White,Police Officer,87006,6,1,25,0,4
3941,1022281,true,true,M,Black,Police Officer,87006,11,1,21,0,3
3953,1063046,true,true,M,Black,Police Officer,80724,10,1,4,0,1
3954,288115,true,true,M,Hispanic,Police Officer,90024,15,1,22,0,1
3956,276260,true,true,M,Hispanic,Police Officer,92316,75,12,79,0,8
3965,1039043,true,true,M,Black,Commander,154932,27,2,2,0,6
3976,269039,true,true,M,Black,Police Officer,75816,31,4,3,0,0
3982,1053605,true,true,M,Hispanic,Police Officer,84054,7,1,46,0,4
3984,1073911,true,true,M,Hispanic,Police Officer,93354,6,1,12,0,1
3996,302675,true,true,M,Hispanic,Police Officer,90024,15,2,14,0,2
3997,1074364,true,true,M,Hispanic,Police Officer,84054,1,1,28,2,3
4003,1070432,true,true,M,Hispanic,Police Officer,61530,1,1,2,0,0
4013,269580,true,true,M,White,Police Officer as Detective,100980,37,3,38,0,7
4016,265060,true,true,M,White,Police Officer as Detective,,4,1,0,0,0
4024,313587,true,true,F,White,Police Officer,42258,2,1,3,0,2
4029,290512,true,true,M,White,Sergeant of Police,104628,6,1,46,0,7
4036,302858,true,true,M,White,Police Officer / Field Training Officer,94524,35,2,97,1,4
4045,267319,true,true,M,Black,Police Officer,58572,9,1,3,0,0
4055,304094,true,true,M,Black,Police Officer,93240,10,1,8,1,1
4057,269865,true,true,F,Black,Police Officer as Detective,103932,4,1,2,0,4
4060,282289,true,true,M,Black,Police Officer as Detective,102900,28,5,1,0,2
4061,1048745,true,true,M,Black,Police Officer,90618,24,1,9,0,1
4062,1004413,true,true,M,Black,First Deputy Superintendent,170112,25,3,6,1,6
4066,306709,true,true,F,Asian/Pacific,Police Officer,90024,5,1,10,0,3
4073,267608,true,true,M,White,Police Officer,96060,12,1,8,0,3
4075,260390,true,true,M,Black,Sergeant of Police,93354,26,3,9,0,6
4077,284921,true,true,F,Black,Lieutenant of Police,121464,8,1,4,1,2
4079,1032616,true,true,M,Black,Police Officer,93354,7,3,11,0,1
4082,1072176,true,true,M,Black,Police Officer Assigned Evidence Technician,91338,8,1,23,0,2
4085,1044006,true,true,M,Black,Police Officer as Detective,100980,18,1,17,0,2
4122,259216,true,true,M,White,Police Officer,83706,9,2,4,0,1
4141,310069,true,true,F,White,Police Officer,89718,12,1,17,0,10
4145,279074,true,true,M,White,Sergeant of Police,69108,9,1,9,0,3
4172,1068634,true,true,M,Hispanic,Police Officer as Detective,100980,8,1,110,0,4
4173,315266,true,true,M,Hispanic,Police Officer,42258,1,1,13,1,1
4192,1007972,true,true,F,Hispanic,Police Officer,87006,5,3,5,0,2
4193,1009746,true,true,M,Hispanic,Police Officer,85278,9,4,1,0,1
4194,302106,true,true,M,Black,Police Officer,68262,9,1,1,0,0
4220,266042,true,true,M,Hispanic,Police Officer,75816,33,20,7,0,2
4226,1028193,true,true,M,Hispanic,Police Officer,93354,24,3,43,1,5
4233,1062978,true,true,M,White,Police Officer,93354,50,9,6,0,1
4239,1026760,true,true,M,White,Police Officer,86142,13,1,91,0,3
4249,286963,true,true,M,Hispanic,Police Officer,58572,8,3,1,0,0
4253,290675,true,true,M,Black,Police Officer,95106,8,2,9,1,5
4254,1028193,true,true,M,White,Police Officer / Field Training Officer,95178,17,1,47,1,5
4255,1009540,true,true,M,White,Police Officer,87006,11,1,63,0,1
4263,1032655,true,true,M,White,Police Officer,93354,30,4,34,0,2
4278,297330,true,true,M,Hispanic,Police Officer,90024,16,3,27,1,2
4279,277001,true,true,F,White,Sergeant of Police,102978,9,1,3,0,5
4281,1056271,true,true,M,Hispanic,Police Officer,90024,12,1,17,0,7
4302,301826,true,true,M,Hispanic,Police Officer,86142,21,2,49,0,2
4322,1016200,true,true,M,Hispanic,Police Officer,87006,17,1,62,0,7
4323,267749,true,true,M,Hispanic,Sergeant of Police,111474,39,2,22,0,5
4325,1007617,true,true,F,Black,Police Officer,86130,5,2,1,0,1
4331,1081465,true,true,F,White,Police Officer,84054,4,1,13,0,3
4334,270573,true,true,M,Hispanic,Police Officer,90024,29,2,127,0,5
4336,277947,true,true,M,Hispanic,Police Officer,90024,11,1,27,1,2
4347,276374,true,true,M,Hispanic,Police Officer / Field Training Officer,100980,34,2,56,0,3
4350,301265,true,true,F,Hispanic,Police Officer,90024,29,1,21,0,1
4352,279074,true,true,M,White,Evidence Tech,94524,7,1,50,0,4
4382,1023369,true,true,F,Black,Police Officer,90024,8,2,9,0,1
4387,290114,true,true,M,Black,Police Officer,90024,5,1,11,0,1
4393,287251,true,true,F,Black,Police Officer,93354,12,4,7,0,1
4413,1020060,true,true,F,Black,Police Officer as Detective,90540,7,1,3,0,1
4415,277861,true,true,M,Black,Sergeant of Police,111474,27,2,5,1,4
4420,306623,true,true,F,Black,Police Officer,73116,17,1,5,0,0
4423,1085987,true,true,M,Black,Police Officer,91338,6,1,75,0,6
4425,1002658,true,true,M,Black,Police Officer,90024,10,1,41,0,3
4435,294891,true,true,M,White,Police Officer / Field Training Officer,76764,13,1,15,1,0
4442,296483,true,true,M,Black,Police Officer,90024,28,3,3,0,1
4447,1053605,true,true,M,White,Sergeant of Police,101442,27,1,117,1,3
4457,287305,true,true,F,White,Police Officer,90024,9,2,2,0,4
4466,313073,true,true,F,Hispanic,Police Officer,87006,11,1,17,0,2
4480,1011431,true,true,M,White,Police Officer,68262,5,1,16,0,0
4481,261221,true,true,M,White,Sergeant of Police,104628,22,1,121,1,6
4487,301682,true,true,M,Black,Sergeant of Police,111474,18,4,2,0,1
4495,310048,true,true,M,Hispanic,Police Officer,70656,54,9,1,0,0
4505,1011127,true,true,F,White,Lieutenant of Police,117894,13,1,30,0,1
4523,272962,true,true,F,White,Police Officer,93354,22,4,15,0,10
4530,1001161,true,true,M,White,Police Officer as Detective,100980,66,3,122,0,4
4559,1040416,true,true,M,Asian/Pacific,Police Officer,93354,15,1,11,0,15
4563,283776,true,true,M,White,Captain of Police,,5,1,2,0,1
4565,1028193,true,true,M,Asian/Pacific,Police Officer,,11,1,66,0,5
4570,288687,true,true,M,White,Police Officer,90024,7,1,18,0,4
4584,1070799,true,true,F,White,Police Officer,87006,9,1,29,1,6
4587,269516,true,true,M,White,Deputy Chief,148356,7,1,1,0,2
4592,259442,true,true,F,Black,Sergeant of Police,107988,6,1,7,0,4
4599,260104,true,true,M,Black,Police Officer,93354,34,12,3,0,3
4612,288660,true,true,M,Hispanic,Sergeant of Police,104628,8,2,51,1,5
4615,1064475,true,true,F,White,Police Officer,87006,5,2,15,1,2
4617,295448,true,true,M,White,Police Officer,76476,5,2,0,0,0
4620,1042847,true,true,M,Asian/Pacific,Commander,162684,9,1,20,1,3
4637,1085554,true,true,M,White,Police Officer,93354,2,1,1,0,10
4638,1009059,true,true,M,White,Police Officer,93354,44,2,48,0,6
4651,1009247,true,true,M,White,Police Officer,87006,2,1,67,0,3
4697,1047669,true,true,M,Hispanic,Police Officer,87006,9,1,25,0,8
4720,1047303,true,true,M,White,Sergeant of Police,107988,28,1,20,0,4
4724,1005552,true,true,F,Black,Police Officer as Detective,97440,5,1,1,0,4
4733,303811,true,true,F,Black,Sergeant of Police,111474,20,4,2,0,8
4747,282973,true,true,F,White,Police Officer,96060,5,3,6,0,10
4765,308844,true,true,F,Black,Police Officer,92316,14,4,2,0,1
4771,310585,true,true,M,Black,Police Officer as Detective,100980,38,1,34,0,2
4785,1006898,true,true,M,White,Police Officer,64992,4,1,15,0,4
4788,1001003,true,true,M,Hispanic,Sergeant of Police,87006,4,1,27,0,8
4791,1070888,true,true,M,White,Police Officer,84054,7,1,50,1,3
4792,1044360,true,true,M,Hispanic,Police Officer,77238,9,3,7,0,0
4794,281186,true,true,M,Black,Police Officer,96060,37,2,37,0,4
4798,284380,true,true,M,Black,Police Officer,,16,7,1,0,0
4799,1029579,true,true,F,Black,Police Officer,87006,4,1,15,0,9
4807,278820,true,true,M,Black,Police Officer,76476,109,10,3,0,2
4813,315007,true,true,F,White,Police Officer,96060,2,1,3,0,2
4814,1010804,true,true,M,White,Police Officer,90024,16,1,35,0,26
4818,267119,true,true,M,Black,Police Officer,,15,4,0,0,0
4831,285448,true,true,F,White,Sergeant of Police,111474,17,2,0,0,1
4835,303036,true,true,F,Black,Police Officer,93354,8,2,5,0,9
4836,280244,true,true,M,Black,Police Officer,85278,28,2,3,0,2
4848,1078875,true,true,F,White,Police Officer,76266,1,1,4,1,0
4850,282908,true,true,F,Black,Police Officer,83706,17,3,8,0,2
4851,1081121,true,true,M,White,Police Forensic Investigator I,,2,1,1,0,0
4852,1071068,true,true,M,Black,Police Officer,90024,22,1,58,0,5
4872,1076903,true,true,M,White,Police Officer,84054,2,1,21,0,2
4875,281319,true,true,M,Black,Police Officer,90024,10,4,5,0,1
4879,290596,true,true,M,Black,Sergeant of Police,100980,7,1,2,0,2
4884,264942,true,true,F,Black,Police Officer,80724,28,3,0,0,0
4887,276049,true,true,M,Black,Police Officer as Detective,100980,20,3,7,0,1
4909,285403,true,true,M,Asian/Pacific,Police Officer as Detective,97440,5,1,5,0,1
4918,314009,true,true,M,Black,Sergeant of Police,101442,11,1,17,0,2
4931,1006485,true,true,M,Black,Police Officer,87006,7,1,16,0,3
4935,298431,true,true,M,White,Police Officer,93354,6,1,4,0,6
4936,315717,true,true,M,Black,Police Officer,90024,7,1,35,0,21
4937,309376,true,true,F,Black,Police Officer,87006,7,1,16,0,1
4947,272371,true,true,F,White,Police Officer,73116,5,1,1,0,0
4952,281442,true,true,M,White,Lieutenant of Police,,7,2,8,0,0
4958,1010682,true,true,M,White,Sergeant of Police,101958,5,1,5,0,2
4961,1030602,true,true,M,White,Police Officer as Detective,100980,40,1,41,0,11
4963,311124,true,true,M,Black,Sergeant of Police,107988,17,1,1,0,2
4973,309505,true,true,F,Black,Police Officer,93354,8,2,1,0,1
4982,263844,true,true,F,Black,Police Officer,83706,12,1,5,0,2
4985,1073974,true,true,M,Black,Police Officer,96060,21,3,9,1,4
4987,1073775,true,true,M,Black,Police Officer,93354,42,2,73,0,3
4994,265890,true,true,M,Black,Police Officer,93354,7,1,2,0,2
4998,265968,true,true,M,Hispanic,Police Officer,93354,14,1,27,0,2
5003,310570,true,true,M,Hispanic,Police Officer,87006,5,1,19,0,11
5012,310546,true,true,M,Black,Police Officer,90024,33,3,48,0,6
5040,311025,true,true,M,White,Police Officer,79926,11,3,4,0,2
5043,1042534,true,true,M,Black,Police Officer,87006,13,1,138,0,2
5046,279725,true,true,M,White,Sergeant of Police,111474,23,1,5,0,9
5052,280588,true,true,M,Black,Police Officer,93354,40,6,7,0,1
5059,1057766,true,true,M,White,Police Officer,93354,7,2,15,0,1
5061,302295,true,true,F,Black,Sergeant of Police,99756,26,7,0,0,2
5069,279604,true,true,M,Black,Sergeant of Police,77514,32,4,0,0,4
5075,294566,true,true,M,White,Sergeant of Police,111474,35,8,10,0,3
5080,261663,true,true,M,Hispanic,Police Officer,,11,3,1,0,0
5086,1046110,true,true,F,Native American/Alaskan Native,Police Officer,87006,4,1,30,0,2
5094,294661,true,true,M,White,Police Officer,96060,53,3,43,1,6
5098,1061743,true,true,F,Black,Police Officer as Detective,99888,6,1,1,0,8
5103,1042406,true,true,M,White,Police Officer as Detective,87006,9,1,44,0,9
5132,1067969,true,true,M,White,Police Officer,90024,41,1,31,0,4
5143,261795,true,true,M,Black,Police Officer,86520,22,5,14,0,0
5154,306316,true,true,F,White,Police Officer,81252,6,1,4,0,0
5165,266035,true,true,M,White,Police Officer,93354,8,1,4,0,3
5170,293782,true,true,M,White,Police Officer,90024,4,1,8,0,4
5189,267840,true,true,M,White,Sergeant of Police,104628,19,1,5,0,2
5192,297869,true,true,F,White,Police Officer,90024,2,1,6,0,2
5199,278979,true,true,M,White,Police Officer,93354,11,2,9,1,3
5204,1057028,true,true,M,White,Sergeant of Police,104628,27,2,28,1,4
5205,312939,true,true,M,White,Police Officer as Detective,90024,34,5,21,0,5
5236,280522,true,true,M,White,Sergeant of Police,93354,16,1,47,0,4
5239,311625,true,true,M,Black,Police Officer,90024,33,7,12,0,4
5265,1041821,true,true,M,White,Sergeant of Police,111474,22,2,18,0,15
5267,302686,true,true,F,White,Police Officer,90024,12,1,17,0,5
5276,1050681,true,true,M,Black,Police Officer,95106,14,1,2,0,0
5277,274651,true,true,M,Black,Police Officer,93354,22,3,12,0,6
5284,313861,true,true,M,White,Police Officer,90024,11,1,2,1,1
5289,295485,true,true,F,Black,Police Officer,82878,8,2,1,0,0
5317,1050444,true,true,F,White,Sergeant of Police,107988,16,1,2,1,7
5321,1028408,true,true,M,White,Police Officer,93354,8,1,23,0,10
5326,284041,true,true,M,Black,Police Officer,93354,20,2,4,0,1
5328,1058031,true,true,M,Black,Police Officer,87006,25,2,105,0,14
5332,279755,true,true,M,Black,Police Officer Assigned Security Specialist,90024,28,1,37,0,3
5334,282253,true,true,M,White,Police Officer,90024,9,2,24,0,7
5360,1030185,true,true,M,White,Police Officer,90024,47,2,74,0,3
5371,1059391,true,true,M,Hispanic,Police Officer,87006,7,1,15,0,3
5377,266902,true,true,M,Hispanic,Police Officer,89130,3,3,8,0,2
5396,280383,true,true,M,Black,Police Officer,82878,9,3,2,0,0
5397,1036223,true,true,M,Black,Police Officer,92316,15,4,2,0,5
5404,285109,true,true,M,Black,Lieutenant of Police,,15,7,2,0,1
5405,1070741,true,true,F,Black,Police Officer,93354,17,8,2,0,1
5406,297048,true,true,M,Hispanic,Police Officer,90024,37,2,150,1,2
5412,1076214,true,true,M,Hispanic,Police Officer,87006,15,2,47,2,4
5415,1045140,true,true,M,White,Police Officer,87006,8,1,17,1,5
5434,283075,true,true,F,Hispanic,Police Officer,90024,9,1,27,0,4
5435,290517,true,true,M,Hispanic,Police Officer,95106,11,2,7,0,4
5437,1012913,true,true,M,Hispanic,Police Officer,90024,16,1,25,0,5
5439,1058169,true,true,M,Hispanic,Police Officer,87006,32,3,64,1,2
5468,276083,true,true,F,Hispanic,Police Officer,75816,14,2,3,0,3
5481,281187,true,true,M,White,Commander,121464,14,1,10,1,1
5501,291102,true,true,F,White,Explosives Tech I,90024,5,1,65,0,2
5502,1017561,true,true,F,White,Sergeant of Police,104628,23,2,8,0,0
5511,1008566,true,true,F,Black,Personal Computer Operator II,83706,10,1,3,0,4
5543,1026051,true,true,M,White,Lieutenant of Police,107988,13,1,20,0,4
5545,1038603,true,true,M,Black,Sergeant of Police,111474,12,2,0,0,2
5549,1079817,true,true,M,Hispanic,Police Officer,80016,1,1,3,0,0
5551,1038627,true,true,M,White,Police Officer as Detective,100980,12,1,53,0,4
5556,1066673,true,true,M,Black,Police Officer,93354,6,2,0,0,2
5558,1074231,true,true,M,Black,Police Officer,87006,3,1,20,0,8
5568,1063431,true,true,M,Black,Police Officer,93354,55,2,12,0,3
5571,1064419,true,true,M,White,Police Officer,87006,26,1,112,1,6
5573,313119,true,true,M,Black,Police Officer,96060,9,3,1,0,1
5577,312881,true,true,M,Black,Sergeant of Police,101958,20,2,3,0,1
5600,1051510,true,true,M,White,Police Officer,69270,43,2,2,0,0
5623,269262,true,true,M,Black,Police Officer,93240,12,4,0,0,1
5624,269262,true,true,F,Native American/Alaskan Native,Police Officer,93354,19,7,2,0,1
5625,1061369,true,true,M,Black,Police Officer,84054,26,1,26,0,5
5653,265256,true,true,M,Black,Sergeant of Police,90348,23,3,3,0,1
5656,294385,true,true,F,White,Police Officer,83706,4,3,6,0,1
5662,1086192,true,true,M,Black,Police Officer,84054,2,1,9,0,3
5663,279019,true,true,M,Black,Police Officer,90024,38,1,47,0,5
5664,283365,true,true,F,Black,Sergeant of Police,104628,5,1,4,0,2
5667,267733,true,true,M,Black,Police Officer,,30,7,0,0,0
5671,310960,true,true,M,Black,Police Officer,75816,8,3,4,0,4
5674,1078013,true,true,M,Black,Police Officer,96060,34,4,5,0,1
5675,260007,true,true,M,Black,Police Officer,93354,19,8,10,0,2
5682,1066810,true,true,M,Black,Police Officer,90024,14,2,26,0,2
5685,292058,true,true,F,Black,Police Officer,90024,11,1,7,0,2
5690,313334,true,true,M,White,Sergeant of Police,104628,14,1,12,0,8
5701,271065,true,true,F,Black,Police Officer,93354,3,1,1,0,1
5706,1063573,true,true,M,Hispanic,Police Officer,87006,5,3,18,0,8
5710,302869,true,true,M,Hispanic,Police Officer,90024,8,1,32,0,2
5738,270482,true,true,M,White,Police Officer,69264,12,5,2,0,2
5739,287612,true,true,M,White,Lieutenant of Police,121464,67,3,30,0,3
5742,276106,true,true,M,White,Lieutenant of Police,,6,2,8,0,0
5750,1079400,true,true,M,Black,Police Officer,90024,17,3,13,0,5
