src,dst,relationship
29590,8602,C220046
29590,8655,C220046
29590,9555,C220046
29590,9576,C220046
29590,9713,C220046
29590,9784,C220046
29590,10227,C220046
29590,10389,C220046
29590,10556,C220046
29590,10986,C220046
29590,11047,C220046
29590,11266,C220046
29590,11368,C220046
29590,11537,C220046
29590,11589,C220046
29590,11999,C220046
29590,12478,C220046
29590,12788,C220046
29590,12893,C220046
29590,13108,C220046
29590,13366,C220046
29590,13401,C220046
29590,13732,C220046
29590,13794,C220046
29590,13894,C220046
29590,14034,C220046
29590,16747,C220046
29590,17181,C220046
29590,17938,C220046
29590,17987,C220046
29590,18042,C220046
29590,18102,C220046
29590,18185,C220046
29590,18360,C220046
29590,19170,C220046
29590,19318,C220046
29590,19382,C220046
29590,19447,C220046
29590,19491,C220046
29590,19584,C220046
29590,19836,C220046
29590,20171,C220046
29590,20175,C220046
29590,20713,C220046
29590,20839,C220046
29590,21256,C220046
29590,21297,C220046
29590,21442,C220046
29590,21530,C220046
29590,22000,C220046
29590,22231,C220046
29590,22304,C220046
29590,22898,C220046
29590,22944,C220046
29590,23534,C220046
29590,23654,C220046
29590,24185,C220046
29590,24340,C220046
29590,24429,C220046
29590,24744,C220046
29590,24760,C220046
29590,25352,C220046
29590,25880,C220046
29590,25885,C220046
29590,26674,C220046
29590,26774,C220046
29590,26851,C220046
29590,27349,C220046
29590,27708,C220046
29590,28556,C220046
29590,29046,C220046
29590,29140,C220046
29590,29640,C220046
29590,29807,C220046
29590,30111,C220046
29590,30342,C220046
29590,31390,C220046
29590,31756,C220046
29590,32192,C220046
29640,29,C220046
29640,124,C220046
29640,220,C220046
29640,258,C220046
29640,441,C220046
29640,911,C220046
29640,923,C220046
29640,944,C220046
29640,1654,C220046
29640,1956,C220046
29640,2150,C220046
29640,2375,C220046
29640,2604,C220046
29640,2978,C220046
29640,3750,C220046
29640,3908,C220046
29640,4107,C220046
29640,5075,C220046
29640,5180,C220046
29640,5667,C220046
29640,5756,C220046
29640,6260,C220046
29640,6387,C220046
29640,6534,C220046
29640,6857,C220046
29640,7514,C220046
29640,7892,C220046
29640,8057,C220046
29640,8602,C220046
29640,8655,C220046
29640,9555,C220046
29640,9576,C220046
29640,9713,C220046
29640,9784,C220046
29640,10227,C220046
29640,10389,C220046
29640,10556,C220046
29640,10986,C220046
29640,11047,C220046
29640,11266,C220046
29640,11368,C220046
29640,11537,C220046
29640,11589,C220046
29640,11999,C220046
29640,12478,C220046
29640,12788,C220046
29640,12893,C220046
29640,13108,C220046
29640,13366,C220046
29640,13401,C220046
29640,13732,C220046
29640,13794,C220046
29640,13894,C220046
29640,14034,C220046
29640,16747,C220046
29640,17181,C220046
29640,17938,C220046
29640,17987,C220046
29640,18042,C220046
29640,18102,C220046
29640,18185,C220046
29640,18360,C220046
29640,19170,C220046
29640,19318,C220046
29640,19382,C220046
29640,19447,C220046
29640,19491,C220046
29640,19584,C220046
29640,19836,C220046
29640,20171,C220046
29640,20175,C220046
29640,20713,C220046
29640,20839,C220046
29640,21256,C220046
29640,21297,C220046
29640,21442,C220046
29640,21530,C220046
29640,22000,C220046
29640,22231,C220046
29640,22304,C220046
29640,22898,C220046
29640,22944,C220046
29640,23534,C220046
29640,23654,C220046
29640,24185,C220046
29640,24340,C220046
29640,24429,C220046
29640,24744,C220046
29640,24760,C220046
29640,25352,C220046
29640,25880,C220046
29640,25885,C220046
29640,26674,C220046
29640,26774,C220046
29640,26851,C220046
29640,27349,C220046
29640,27708,C220046
29640,28556,C220046
29640,29046,C220046
29640,29140,C220046
29640,29590,C220046
29640,29807,C220046
29640,30111,C220046
29640,30342,C220046
29640,31390,C220046
29640,31756,C220046
29640,32192,C220046
29807,29,C220046
29807,124,C220046
29807,220,C220046
29807,258,C220046
29807,441,C220046
29807,911,C220046
29807,923,C220046
29807,944,C220046
29807,1654,C220046
29807,1956,C220046
29807,2150,C220046
29807,2375,C220046
29807,2604,C220046
29807,2978,C220046
29807,3750,C220046
29807,3908,C220046
29807,4107,C220046
29807,5075,C220046
29807,5180,C220046
29807,5667,C220046
29807,5756,C220046
29807,6260,C220046
29807,6387,C220046
29807,6534,C220046
29807,6857,C220046
29807,7514,C220046
29807,7892,C220046
29807,8057,C220046
29807,8602,C220046
29807,8655,C220046
29807,9555,C220046
29807,9576,C220046
29807,9713,C220046
29807,9784,C220046
29807,10227,C220046
29807,10389,C220046
29807,10556,C220046
29807,10986,C220046
29807,11047,C220046
29807,11266,C220046
29807,11368,C220046
29807,11537,C220046
29807,11589,C220046
29807,11999,C220046
29807,12478,C220046
29807,12788,C220046
29807,12893,C220046
29807,13108,C220046
29807,13366,C220046
29807,13401,C220046
29807,13732,C220046
29807,13794,C220046
29807,13894,C220046
29807,14034,C220046
29807,16747,C220046
29807,17181,C220046
29807,17938,C220046
29807,17987,C220046
29807,18042,C220046
29807,18102,C220046
29807,18185,C220046
29807,18360,C220046
29807,19170,C220046
29807,19318,C220046
29807,19382,C220046
29807,19447,C220046
29807,19491,C220046
29807,19584,C220046
29807,19836,C220046
29807,20171,C220046
29807,20175,C220046
29807,20713,C220046
29807,20839,C220046
29807,21256,C220046
29807,21297,C220046
29807,21442,C220046
29807,21530,C220046
29807,22000,C220046
29807,22231,C220046
29807,22304,C220046
29807,22898,C220046
29807,22944,C220046
29807,23534,C220046
29807,23654,C220046
29807,24185,C220046
29807,24340,C220046
29807,24429,C220046
29807,24744,C220046
29807,24760,C220046
29807,25352,C220046
29807,25880,C220046
29807,25885,C220046
29807,26674,C220046
29807,26774,C220046
29807,26851,C220046
29807,27349,C220046
29807,27708,C220046
29807,28556,C220046
29807,29046,C220046
29807,29140,C220046
29807,29590,C220046
29807,29640,C220046
29807,30111,C220046
29807,30342,C220046
29807,31390,C220046
29807,31756,C220046
29807,32192,C220046
30111,29,C220046
30111,124,C220046
30111,220,C220046
30111,258,C220046
30111,441,C220046
30111,911,C220046
30111,923,C220046
30111,944,C220046
30111,1654,C220046
30111,1956,C220046
30111,2150,C220046
30111,2375,C220046
30111,2604,C220046
30111,2978,C220046
30111,3750,C220046
30111,3908,C220046
30111,4107,C220046
30111,5075,C220046
30111,5180,C220046
30111,5667,C220046
30111,5756,C220046
30111,6260,C220046
30111,6387,C220046
30111,6534,C220046
30111,6857,C220046
30111,7514,C220046
30111,7892,C220046
30111,8057,C220046
30111,8602,C220046
30111,8655,C220046
30111,9555,C220046
30111,9576,C220046
30111,9713,C220046
30111,9784,C220046
30111,10227,C220046
30111,10389,C220046
30111,10556,C220046
30111,10986,C220046
30111,11047,C220046
30111,11266,C220046
30111,11368,C220046
30111,11537,C220046
30111,11589,C220046
30111,11999,C220046
30111,12478,C220046
30111,12788,C220046
30111,12893,C220046
30111,13108,C220046
30111,13366,C220046
30111,13401,C220046
30111,13732,C220046
30111,13794,C220046
30111,13894,C220046
30111,14034,C220046
30111,16747,C220046
30111,17181,C220046
30111,17938,C220046
30111,17987,C220046
30111,18042,C220046
30111,18102,C220046
30111,18185,C220046
30111,18360,C220046
30111,19170,C220046
30111,19318,C220046
30111,19382,C220046
30111,19447,C220046
30111,19491,C220046
30111,19584,C220046
30111,19836,C220046
30111,20171,C220046
30111,20175,C220046
30111,20713,C220046
30111,20839,C220046
30111,21256,C220046
30111,21297,C220046
30111,21442,C220046
30111,21530,C220046
30111,22000,C220046
30111,22231,C220046
30111,22304,C220046
30111,22898,C220046
30111,22944,C220046
30111,23534,C220046
30111,23654,C220046
30111,24185,C220046
30111,24340,C220046
30111,24429,C220046
30111,24744,C220046
30111,24760,C220046
30111,25352,C220046
30111,25880,C220046
30111,25885,C220046
30111,26674,C220046
30111,26774,C220046
30111,26851,C220046
30111,27349,C220046
30111,27708,C220046
30111,28556,C220046
30111,29046,C220046
30111,29140,C220046
30111,29590,C220046
30111,29640,C220046
30111,29807,C220046
30111,30342,C220046
30111,31390,C220046
30111,31756,C220046
30111,32192,C220046
30342,29,C220046
30342,124,C220046
30342,220,C220046
30342,258,C220046
30342,441,C220046
30342,911,C220046
30342,923,C220046
30342,944,C220046
30342,1654,C220046
30342,1956,C220046
30342,2150,C220046
30342,2375,C220046
30342,2604,C220046
30342,2978,C220046
30342,3750,C220046
30342,3908,C220046
30342,4107,C220046
30342,5075,C220046
30342,5180,C220046
30342,5667,C220046
30342,5756,C220046
30342,6260,C220046
30342,6387,C220046
30342,6534,C220046
30342,6857,C220046
30342,7514,C220046
30342,7892,C220046
30342,8057,C220046
30342,8602,C220046
30342,8655,C220046
30342,9555,C220046
30342,9576,C220046
30342,9713,C220046
30342,9784,C220046
30342,10227,C220046
30342,10389,C220046
30342,10556,C220046
30342,10986,C220046
30342,11047,C220046
30342,11266,C220046
30342,11368,C220046
30342,11537,C220046
30342,11589,C220046
30342,11999,C220046
30342,12478,C220046
30342,12788,C220046
30342,12893,C220046
30342,13108,C220046
30342,13366,C220046
30342,13401,C220046
30342,13732,C220046
30342,13794,C220046
30342,13894,C220046
30342,14034,C220046
30342,16747,C220046
30342,17181,C220046
30342,17938,C220046
30342,17987,C220046
30342,18042,C220046
30342,18102,C220046
30342,18185,C220046
30342,18360,C220046
30342,19170,C220046
30342,19318,C220046
30342,19382,C220046
30342,19447,C220046
30342,19491,C220046
30342,19584,C220046
30342,19836,C220046
30342,20171,C220046
30342,20175,C220046
30342,20713,C220046
30342,20839,C220046
30342,21256,C220046
30342,21297,C220046
30342,21442,C220046
30342,21530,C220046
30342,22000,C220046
30342,22231,C220046
30342,22304,C220046
30342,22898,C220046
30342,22944,C220046
30342,23534,C220046
30342,23654,C220046
30342,24185,C220046
30342,24340,C220046
30342,24429,C220046
30342,24744,C220046
30342,24760,C220046
30342,25352,C220046
30342,25880,C220046
30342,25885,C220046
30342,26674,C220046
30342,26774,C220046
30342,26851,C220046
30342,27349,C220046
30342,27708,C220046
30342,28556,C220046
30342,29046,C220046
30342,29140,C220046
30342,29590,C220046
30342,29640,C220046
30342,29807,C220046
30342,30111,C220046
30342,31390,C220046
30342,31756,C220046
30342,32192,C220046
31390,29,C220046
31390,124,C220046
31390,220,C220046
31390,258,C220046
31390,441,C220046
31390,911,C220046
31390,923,C220046
31390,944,C220046
31390,1654,C220046
31390,1956,C220046
31390,2150,C220046
31390,2375,C220046
31390,2604,C220046
31390,2978,C220046
31390,3750,C220046
31390,3908,C220046
31390,4107,C220046
31390,5075,C220046
31390,5180,C220046
31390,5667,C220046
31390,5756,C220046
31390,6260,C220046
31390,6387,C220046
31390,6534,C220046
31390,6857,C220046
31390,7514,C220046
31390,7892,C220046
31390,8057,C220046
31390,8602,C220046
31390,8655,C220046
31390,9555,C220046
31390,9576,C220046
31390,9713,C220046
31390,9784,C220046
31390,10227,C220046
31390,10389,C220046
31390,10556,C220046
31390,10986,C220046
31390,11047,C220046
31390,11266,C220046
31390,11368,C220046
31390,11537,C220046
31390,11589,C220046
31390,11999,C220046
31390,12478,C220046
31390,12788,C220046
31390,12893,C220046
31390,13108,C220046
31390,13366,C220046
31390,13401,C220046
31390,13732,C220046
31390,13794,C220046
31390,13894,C220046
31390,14034,C220046
31390,16747,C220046
31390,17181,C220046
31390,17938,C220046
31390,17987,C220046
31390,18042,C220046
31390,18102,C220046
31390,18185,C220046
31390,18360,C220046
31390,19170,C220046
31390,19318,C220046
31390,19382,C220046
31390,19447,C220046
31390,19491,C220046
31390,19584,C220046
31390,19836,C220046
31390,20171,C220046
31390,20175,C220046
31390,20713,C220046
31390,20839,C220046
31390,21256,C220046
31390,21297,C220046
31390,21442,C220046
31390,21530,C220046
31390,22000,C220046
31390,22231,C220046
31390,22304,C220046
31390,22898,C220046
31390,22944,C220046
31390,23534,C220046
31390,23654,C220046
31390,24185,C220046
31390,24340,C220046
31390,24429,C220046
31390,24744,C220046
31390,24760,C220046
31390,25352,C220046
31390,25880,C220046
31390,25885,C220046
31390,26674,C220046
31390,26774,C220046
31390,26851,C220046
31390,27349,C220046
31390,27708,C220046
31390,28556,C220046
31390,29046,C220046
31390,29140,C220046
31390,29590,C220046
31390,29640,C220046
31390,29807,C220046
31390,30111,C220046
31390,30342,C220046
31390,31756,C220046
31390,32192,C220046
31756,29,C220046
31756,124,C220046
31756,220,C220046
31756,258,C220046
31756,441,C220046
31756,911,C220046
31756,923,C220046
31756,944,C220046
31756,1654,C220046
31756,1956,C220046
31756,2150,C220046
31756,2375,C220046
31756,2604,C220046
31756,2978,C220046
31756,3750,C220046
31756,3908,C220046
31756,4107,C220046
31756,5075,C220046
31756,5180,C220046
31756,5667,C220046
31756,5756,C220046
31756,6260,C220046
31756,6387,C220046
31756,6534,C220046
31756,6857,C220046
31756,7514,C220046
31756,7892,C220046
31756,8057,C220046
31756,8602,C220046
31756,8655,C220046
31756,9555,C220046
31756,9576,C220046
31756,9713,C220046
31756,9784,C220046
31756,10227,C220046
31756,10389,C220046
31756,10556,C220046
31756,10986,C220046
31756,11047,C220046
31756,11266,C220046
31756,11368,C220046
31756,11537,C220046
31756,11589,C220046
31756,11999,C220046
31756,12478,C220046
31756,12788,C220046
31756,12893,C220046
31756,13108,C220046
31756,13366,C220046
31756,13401,C220046
31756,13732,C220046
31756,13794,C220046
31756,13894,C220046
31756,14034,C220046
31756,16747,C220046
31756,17181,C220046
31756,17938,C220046
31756,17987,C220046
31756,18042,C220046
31756,18102,C220046
31756,18185,C220046
31756,18360,C220046
31756,19170,C220046
31756,19318,C220046
31756,19382,C220046
31756,19447,C220046
31756,19491,C220046
31756,19584,C220046
31756,19836,C220046
31756,20171,C220046
31756,20175,C220046
31756,20713,C220046
31756,20839,C220046
31756,21256,C220046
31756,21297,C220046
31756,21442,C220046
31756,21530,C220046
31756,22000,C220046
31756,22231,C220046
31756,22304,C220046
31756,22898,C220046
31756,22944,C220046
31756,23534,C220046
31756,23654,C220046
31756,24185,C220046
31756,24340,C220046
31756,24429,C220046
31756,24744,C220046
31756,24760,C220046
31756,25352,C220046
31756,25880,C220046
31756,25885,C220046
31756,26674,C220046
31756,26774,C220046
31756,26851,C220046
31756,27349,C220046
31756,27708,C220046
31756,28556,C220046
31756,29046,C220046
31756,29140,C220046
31756,29590,C220046
31756,29640,C220046
31756,29807,C220046
31756,30111,C220046
31756,30342,C220046
31756,31390,C220046
31756,32192,C220046
32192,29,C220046
32192,124,C220046
32192,220,C220046
32192,258,C220046
32192,441,C220046
32192,911,C220046
32192,923,C220046
32192,944,C220046
32192,1654,C220046
32192,1956,C220046
32192,2150,C220046
32192,2375,C220046
32192,2604,C220046
32192,2978,C220046
32192,3750,C220046
32192,3908,C220046
32192,4107,C220046
32192,5075,C220046
32192,5180,C220046
32192,5667,C220046
32192,5756,C220046
32192,6260,C220046
32192,6387,C220046
32192,6534,C220046
32192,6857,C220046
32192,7514,C220046
32192,7892,C220046
32192,8057,C220046
32192,8602,C220046
32192,8655,C220046
32192,9555,C220046
32192,9576,C220046
32192,9713,C220046
32192,9784,C220046
32192,10227,C220046
32192,10389,C220046
32192,10556,C220046
32192,10986,C220046
32192,11047,C220046
32192,11266,C220046
32192,11368,C220046
32192,11537,C220046
32192,11589,C220046
32192,11999,C220046
32192,12478,C220046
32192,12788,C220046
32192,12893,C220046
32192,13108,C220046
32192,13366,C220046
32192,13401,C220046
32192,13732,C220046
32192,13794,C220046
32192,13894,C220046
32192,14034,C220046
32192,16747,C220046
32192,17181,C220046
32192,17938,C220046
32192,17987,C220046
32192,18042,C220046
32192,18102,C220046
32192,18185,C220046
32192,18360,C220046
32192,19170,C220046
32192,19318,C220046
32192,19382,C220046
32192,19447,C220046
32192,19491,C220046
32192,19584,C220046
32192,19836,C220046
32192,20171,C220046
32192,20175,C220046
32192,20713,C220046
32192,20839,C220046
32192,21256,C220046
32192,21297,C220046
32192,21442,C220046
32192,21530,C220046
32192,22000,C220046
32192,22231,C220046
32192,22304,C220046
32192,22898,C220046
32192,22944,C220046
32192,23534,C220046
32192,23654,C220046
32192,24185,C220046
32192,24340,C220046
32192,24429,C220046
32192,24744,C220046
32192,24760,C220046
32192,25352,C220046
32192,25880,C220046
32192,25885,C220046
32192,26674,C220046
32192,26774,C220046
32192,26851,C220046
32192,27349,C220046
32192,27708,C220046
32192,28556,C220046
32192,29046,C220046
32192,29140,C220046
32192,29590,C220046
32192,29640,C220046
32192,29807,C220046
32192,30111,C220046
32192,30342,C220046
32192,31390,C220046
32192,31756,C220046
12431,19407,C220102
19407,12431,C220102
7487,20715,C220190
20715,7487,C220190
2956,3758,C220212
3758,2956,C220212
13559,14884,C220312
14884,13559,C220312
6432,11954,C220416
11954,6432,C220416
1205,2878,C220442
1205,29959,C220442
2878,1205,C220442
2878,29959,C220442
29959,1205,C220442
29959,2878,C220442
2850,13879,C220475
13879,2850,C220475
7251,25952,C220718
25952,7251,C220718
836,6187,C220842
836,6979,C220842
6187,836,C220842
6187,6979,C220842
6979,836,C220842
6979,6187,C220842
9384,18061,C220914
18061,9384,C220914
2095,10063,C220944
10063,2095,C220944
7568,24257,C220953
7568,26362,C220953
24257,7568,C220953
24257,26362,C220953
26362,7568,C220953
26362,24257,C220953
2277,15552,C221289
2277,29312,C221289
15552,2277,C221289
15552,29312,C221289
29312,2277,C221289
29312,15552,C221289
5653,19627,C221295
5653,25960,C221295
19627,5653,C221295
19627,25960,C221295
25960,5653,C221295
25960,19627,C221295
22848,30984,C221374
30984,22848,C221374
2070,16052,C221406
16052,2070,C221406
12259,20661,C221408
12259,31392,C221408
20661,12259,C221408
20661,31392,C221408
31392,12259,C221408
31392,20661,C221408
25542,28980,C221434
28980,25542,C221434
24692,25110,C221446
25110,24692,C221446
5340,21361,C221482
5340,30693,C221482
21361,5340,C221482
21361,30693,C221482
30693,5340,C221482
30693,21361,C221482
6313,9260,C221554
6313,30678,C221554
9260,6313,C221554
9260,30678,C221554
30678,6313,C221554
30678,9260,C221554
5404,20665,C221644
20665,5404,C221644
19585,26843,C221698
26843,19585,C221698
663,30040,C221770
30040,663,C221770
9070,27319,C221838
27319,9070,C221838
2128,7532,C221854
7532,2128,C221854
15858,22832,C221865
22832,15858,C221865
20518,21912,C221873
21912,20518,C221873
15131,18896,C221881
15131,20030,C221881
18896,15131,C221881
18896,20030,C221881
20030,15131,C221881
20030,18896,C221881
20157,32066,C221977
32066,20157,C221977
4325,16189,C222134
4325,18354,C222134
16189,4325,C222134
16189,18354,C222134
18354,4325,C222134
18354,16189,C222134
19191,24307,C222155
24307,19191,C222155
11634,18410,C222163
18410,11634,C222163
2222,3431,C222234
3431,2222,C222234
20367,28412,C222579
28412,20367,C222579
756,17330,C222618
756,20791,C222618
756,22549,C222618
17330,756,C222618
17330,20791,C222618
17330,22549,C222618
20791,756,C222618
20791,17330,C222618
20791,22549,C222618
22549,756,C222618
22549,17330,C222618
22549,20791,C222618
20538,21399,C222634
21399,20538,C222634
926,23018,C222677
23018,926,C222677
3713,26004,C222727
26004,3713,C222727
1933,16350,C222762
16350,1933,C222762
15432,19493,C222786
19493,15432,C222786
13933,24305,C222789
24305,13933,C222789
18004,24958,C222912
24958,18004,C222912
18010,28571,C222928
18010,29766,C222928
28571,18010,C222928
28571,29766,C222928
29766,18010,C222928
29766,28571,C222928
2307,9759,C223023
9759,2307,C223023
21963,24740,C223067
21963,26657,C223067
24740,21963,C223067
24740,26657,C223067
26657,21963,C223067
26657,24740,C223067
24424,29459,C223215
29459,24424,C223215
8063,9429,C223311
9429,8063,C223311
96,14676,C223340
14676,96,C223340
9850,11948,C223454
11948,9850,C223454
1706,25885,C223498
25885,1706,C223498
12633,18031,C223516
18031,12633,C223516
3681,10193,C223578
10193,3681,C223578
21773,25496,C223612
25496,21773,C223612
5827,24907,C223640
24907,5827,C223640
9469,14681,C223771
14681,9469,C223771
20455,26885,C223863
26885,20455,C223863
10972,19344,C223928
10972,27745,C223928
10972,29401,C223928
19344,10972,C223928
19344,27745,C223928
19344,29401,C223928
27745,10972,C223928
27745,19344,C223928
27745,29401,C223928
29401,10972,C223928
29401,19344,C223928
29401,27745,C223928
3252,3497,C223936
3252,11634,C223936
3497,3252,C223936
3497,11634,C223936
11634,3252,C223936
11634,3497,C223936
8074,24013,C223994
24013,8074,C223994
23251,23667,C224022
23667,23251,C224022
13871,25121,C224163
25121,13871,C224163
11906,25178,C224255
11906,31820,C224255
25178,11906,C224255
25178,31820,C224255
31820,11906,C224255
31820,25178,C224255
2111,26577,C224335
26577,2111,C224335
6006,12168,C224337
6006,19783,C224337
12168,6006,C224337
12168,19783,C224337
19783,6006,C224337
19783,12168,C224337
1475,27379,C224450
27379,1475,C224450
11693,18847,C224481
18847,11693,C224481
5160,24121,C224507
24121,5160,C224507
8224,9270,C224532
9270,8224,C224532
1056,13622,C224603
13622,1056,C224603
5367,15276,C224647
15276,5367,C224647
9970,16792,C224649
9970,25262,C224649
16792,9970,C224649
16792,25262,C224649
25262,9970,C224649
25262,16792,C224649
1205,7321,C224708
1205,10966,C224708
1205,17414,C224708
1205,20629,C224708
1205,30223,C224708
7321,1205,C224708
7321,10966,C224708
7321,17414,C224708
7321,20629,C224708
7321,30223,C224708
10966,1205,C224708
10966,7321,C224708
10966,17414,C224708
10966,20629,C224708
10966,30223,C224708
17414,1205,C224708
17414,7321,C224708
17414,10966,C224708
17414,20629,C224708
17414,30223,C224708
20629,1205,C224708
20629,7321,C224708
20629,10966,C224708
20629,17414,C224708
20629,30223,C224708
30223,1205,C224708
30223,7321,C224708
30223,10966,C224708
30223,17414,C224708
30223,20629,C224708
13621,19912,C224742
13621,20840,C224742
13621,27175,C224742
19912,13621,C224742
19912,20840,C224742
19912,27175,C224742
20840,13621,C224742
20840,19912,C224742
20840,27175,C224742
27175,13621,C224742
27175,19912,C224742
27175,20840,C224742
7958,27977,C224770
27977,7958,C224770
28534,28535,C224827
28535,28534,C224827
7909,13655,C224953
13655,7909,C224953
10810,14638,C224997
14638,10810,C224997
17742,21349,C225096
21349,17742,C225096
13335,23783,C225235
23783,13335,C225235
10761,13535,C225252
13535,10761,C225252
9139,27169,C225295
27169,9139,C225295
361,30560,C225824
30560,361,C225824
2526,3393,C226004
2526,20030,C226004
2526,32030,C226004
2526,32529,C226004
3393,2526,C226004
3393,20030,C226004
3393,32030,C226004
3393,32529,C226004
20030,2526,C226004
20030,3393,C226004
20030,32030,C226004
20030,32529,C226004
32030,2526,C226004
32030,3393,C226004
32030,20030,C226004
32030,32529,C226004
32529,2526,C226004
32529,3393,C226004
32529,20030,C226004
32529,32030,C226004
16188,26090,C226011
26090,16188,C226011
7826,25299,C226288
25299,7826,C226288
10811,30938,C226579
30938,10811,C226579
9256,24528,C226597
24528,9256,C226597
979,13456,C226701
13456,979,C226701
13251,19500,C226905
19500,13251,C226905
23762,28396,C226990
28396,23762,C226990
1127,28530,C227168
28530,1127,C227168
5808,5820,C227232
5820,5808,C227232
15996,17481,C227273
15996,28313,C227273
17481,15996,C227273
17481,28313,C227273
28313,15996,C227273
28313,17481,C227273
6234,19243,C227276
19243,6234,C227276
20317,29003,C227284
29003,20317,C227284
6464,8554,C227290
6464,14680,C227290
6464,29349,C227290
8554,6464,C227290
8554,14680,C227290
8554,29349,C227290
14680,6464,C227290
14680,8554,C227290
14680,29349,C227290
29349,6464,C227290
29349,8554,C227290
29349,14680,C227290
186,8869,C227304
186,9255,C227304
186,13179,C227304
186,26654,C227304
8869,186,C227304
8869,9255,C227304
8869,13179,C227304
8869,26654,C227304
9255,186,C227304
9255,8869,C227304
9255,13179,C227304
9255,26654,C227304
13179,186,C227304
13179,8869,C227304
13179,9255,C227304
13179,26654,C227304
26654,186,C227304
26654,8869,C227304
26654,9255,C227304
26654,13179,C227304
14106,22795,C227370
22795,14106,C227370
270,6468,C227427
6468,270,C227427
1928,23569,C227451
23569,1928,C227451
23074,26856,C227480
26856,23074,C227480
6929,28391,C227492
28391,6929,C227492
8117,22628,C227573
22628,8117,C227573
7819,26051,C227670
26051,7819,C227670
721,2447,C227802
721,18292,C227802
721,19333,C227802
721,21436,C227802
2447,721,C227802
2447,18292,C227802
2447,19333,C227802
2447,21436,C227802
18292,721,C227802
18292,2447,C227802
18292,19333,C227802
18292,21436,C227802
19333,721,C227802
19333,2447,C227802
19333,18292,C227802
19333,21436,C227802
21436,721,C227802
21436,2447,C227802
21436,18292,C227802
21436,19333,C227802
7325,8036,C227818
8036,7325,C227818
2942,7901,C227948
2942,24957,C227948
7901,2942,C227948
7901,24957,C227948
24957,2942,C227948
24957,7901,C227948
3047,9842,C227966
9842,3047,C227966
2327,3556,C227983
2327,7531,C227983
2327,13706,C227983
2327,14601,C227983
2327,23589,C227983
3556,2327,C227983
3556,7531,C227983
3556,13706,C227983
3556,14601,C227983
3556,23589,C227983
7531,2327,C227983
7531,3556,C227983
7531,13706,C227983
7531,14601,C227983
7531,23589,C227983
13706,2327,C227983
13706,3556,C227983
13706,7531,C227983
13706,14601,C227983
13706,23589,C227983
14601,2327,C227983
14601,3556,C227983
14601,7531,C227983
14601,13706,C227983
14601,23589,C227983
23589,2327,C227983
23589,3556,C227983
23589,7531,C227983
23589,13706,C227983
23589,14601,C227983
833,30612,C228131
30612,833,C228131
6311,24069,C228303
24069,6311,C228303
16567,25993,C228337
25993,16567,C228337
17275,27486,C228339
27486,17275,C228339
18293,22810,C228453
22810,18293,C228453
5301,7539,C228554
7539,5301,C228554
17111,29612,C228635
29612,17111,C228635
7069,28754,C228697
28754,7069,C228697
2383,12289,C228871
12289,2383,C228871
28391,28480,C228875
28480,28391,C228875
20618,20762,C229076
20762,20618,C229076
2942,7901,C229089
7901,2942,C229089
8524,12795,C229183
12795,8524,C229183
9046,18670,C229325
9046,27672,C229325
18670,9046,C229325
18670,27672,C229325
27672,9046,C229325
27672,18670,C229325
8981,19695,C229382
19695,8981,C229382
28216,28450,C229399
28450,28216,C229399
4393,10098,C229529
10098,4393,C229529
12176,32020,C229570
32020,12176,C229570
10098,18041,C229586
18041,10098,C229586
10153,14050,C229607
14050,10153,C229607
1771,5881,C229610
1771,8356,C229610
1771,21643,C229610
1771,25800,C229610
5881,1771,C229610
5881,8356,C229610
5881,21643,C229610
5881,25800,C229610
8356,1771,C229610
8356,5881,C229610
8356,21643,C229610
8356,25800,C229610
21643,1771,C229610
21643,5881,C229610
21643,8356,C229610
21643,25800,C229610
25800,1771,C229610
25800,5881,C229610
25800,8356,C229610
25800,21643,C229610
2496,10405,C229617
10405,2496,C229617
13482,20097,C229639
20097,13482,C229639
8143,22198,C229644
22198,8143,C229644
14107,28229,C229693
28229,14107,C229693
111,8562,C229814
8562,111,C229814
19256,26124,C229828
26124,19256,C229828
17721,19705,C229875
19705,17721,C229875
13474,16373,C229927
13474,18235,C229927
13474,26695,C229927
16373,13474,C229927
16373,18235,C229927
16373,26695,C229927
18235,13474,C229927
18235,16373,C229927
18235,26695,C229927
26695,13474,C229927
26695,16373,C229927
26695,18235,C229927
2591,28564,C229978
28564,2591,C229978
1098,4874,C229994
1098,11917,C229994
1098,16250,C229994
1098,19175,C229994
4874,1098,C229994
4874,11917,C229994
4874,16250,C229994
4874,19175,C229994
11917,1098,C229994
11917,4874,C229994
11917,16250,C229994
11917,19175,C229994
16250,1098,C229994
16250,4874,C229994
16250,11917,C229994
16250,19175,C229994
19175,1098,C229994
19175,4874,C229994
19175,11917,C229994
19175,16250,C229994
2137,6787,C230015
2137,6837,C230015
2137,7572,C230015
2137,20897,C230015
6787,2137,C230015
6787,6837,C230015
6787,7572,C230015
6787,20897,C230015
6837,2137,C230015
6837,6787,C230015
6837,7572,C230015
6837,20897,C230015
7572,2137,C230015
7572,6787,C230015
7572,6837,C230015
7572,20897,C230015
20897,2137,C230015
20897,6787,C230015
20897,6837,C230015
20897,7572,C230015
3697,16010,C230056
3697,20495,C230056
3697,21551,C230056
16010,3697,C230056
16010,20495,C230056
16010,21551,C230056
